deviceId	address	name	description	unit	type	len	factor	offset	role	room	
1	33526	VD-WW-Tag-WP1	Verdichter Warmwasser Tag Wärmemenge - Wärmepumpe 1	kWh	uint16be	1	1	0	value		
1	33527	VD-WW-Summe-WP1	Verdichter Warmwasser Summe Wärmemenge - Wärmepumpe 1	kWh	uint16be	1	1	0	value		
1	33528	VD-WW-Summe-WP1	Verdichter Warmwasser Summe Wärmemenge - Wärmepumpe 1	MWh	uint16be	1	1	0	value		
1	33529	NHZ-Heizen-Summe	Nachheizstufe Heizen Wärmemenge - Wärmepumpe 1	kWh	uint16be	1	1	0	value		
1	33530	NHZ-Heizen-Summe	Nachheizstufe Heizen Wärmemenge - Wärmepumpe 1	MWh	uint16be	1	1	0	value		
1	33531	NHZ-WW-Summe	Nachheizstufe Wärmemenge Warmwasser - Wärmepumpe 1	kWh	uint16be	1	1	0	value		
1	33532	NHZ-WW-Summe	Nachheizstufe Wärmemenge Warmwasser - Wärmepumpe 1	MWh	uint16be	1	1	0	value		
1	33533	VD-Heizen-Tag-WP1	Verdichter Heizen Tag Leistungsaufnahme - Wärmepumpe 1		uint16be	1	1	0	value		
1	33534	VD-Heizen-Summe-WP1	Verdichter Heizen Summe Leistungsaufnahme - Wärmepumpe 1		uint16be	1	1	0	value		
1	33535	VD-Heizen-Summe-WP1	Verdichter Heizen Summe Leistungsaufnahme - Wärmepumpe 1		uint16be	1	1	0	value		
1	33536	VD-WW-Tag-WP1	Verdichter Warmwasser Tag Leistungsaufnahme- Wärmepumpe 1		uint16be	1	1	0	value		
1	33537	VD-WW-Summe-WP1	Verdichter Warmwasser Summe Leistungsaufnahme - Wärmepumpe 1		uint16be	1	1	0	value		
1	33538	VD-WW-Summe-WP1	Verdichter Warmwasser Summe Leistungsaufnahme - Wärmepumpe 1		uint16be	1	1	0	value		
1	33539	VD1-Heizen	Laufzeit Verdichter 1 Heizen - Wärmepumpe 1	h	uint16be	1	1	0	value		
1	33540	VD2-Heizen	Laufzeit Verdichter 2 Heizen - Wärmepumpe 1	h	uint16be	1	1	0	value		
1	33541	VD12-Heizen	Laufzeit Verdichter 1/2 Heizen - Wärmepumpe 1	h	uint16be	1	1	0	value		
1	33542	VD1-WW	Laufzeit Verdichter 1 Warmwasser- Wärmepumpe 1	h	uint16be	1	1	0	value		
1	33543	VD2-WW	Laufzeit Verdichter 2 Warmwasser- Wärmepumpe 1	h	uint16be	1	1	0	value		
1	33544	VD12-WW	Laufzeit Verdichter 1/2 Warmwasser- Wärmepumpe 1	h	uint16be	1	1	0	value		
1	33545	VD1-Kuehlen	Laufzeit Verdichter Kühlen - Wärmepumpe 1	h	uint16be	1	1	0	value		
1	33546	NHZ1	Laufzeit Nachheizstufe 1 - Wärmepumpe 1	h	uint16be	1	1	0	value		
1	33547	NHZ2	Laufzeit Nachheizstufe 2 - Wärmepumpe 1	h	uint16be	1	1	0	value		
1	33548	NHZ12	Laufzeit Nachheizstufe 1/2 - Wärmepumpe 1	h	uint16be	1	1	0	value		
1	33549	VD-Heizen-Tag-WP2	Verdichter Heizen Tag Wärmemenge - Wärmepumpe 2	kWh	uint16be	1	1	0	value		
1	33550	VD-Heizen-Summe-WP2	Verdichter Heizen Summe Wärmemenge - Wärmepumpe 2	kWh	uint16be	1	1	0	value		
1	33551	VD-Heizen-Summe-WP2	Verdichter Heizen Summe Wärmemenge - Wärmepumpe 2	MWh	uint16be	1	1	0	value		
1	33552	VD-WW-Tag-WP2	Verdichter Warmwasser Tag Wärmemenge - Wärmepumpe 2	kWh	uint16be	1	1	0	value		
1	33553	VD-WW-Summe-WP2	Verdichter Warmwasser Summe Wärmemenge - Wärmepumpe 2	kWh	uint16be	1	1	0	value		
1	33554	VD-WW-Summe-WP2	Verdichter Warmwasser Summe Wärmemenge - Wärmepumpe 2	MWh	uint16be	1	1	0	value		
1	33555	VD-Heizen-Tag-WP2	Verdichter Heizen Tag Leistungsaufnahme- Wärmepumpe 2		uint16be	1	1	0	value		
1	33556	VD-Heizen-Summe-WP2	Verdichter Heizen Summe Leistungsaufnahme - Wärmepumpe 2		uint16be	1	1	0	value		
1	33557	VD-Heizen-Summe-WP2	Verdichter Heizen Summe Leistungsaufnahme - Wärmepumpe 2		uint16be	1	1	0	value		
1	33558	VD-WW-Tag-WP2	Verdichter Warmwasser Tag Leistungsaufnahme- Wärmepumpe 2		uint16be	1	1	0	value		
1	33559	VD-WW-Summe-WP2	Verdichter Warmwasser Summe Leistungsaufnahme - Wärmepumpe 2		uint16be	1	1	0	value		
1	33560	VD-WW-Summe-WP2	Verdichter Warmwasser Summe Leistungsaufnahme - Wärmepumpe 2		uint16be	1	1	0	value		
1	33561	VD1-Heizen	Laufzeit Verdichter 1 Heizen - Wärmepumpe 2	h	uint16be	1	1	0	value		
1	33562	VD2-Heizen	Laufzeit Verdichter 2 Heizen - Wärmepumpe 2	h	uint16be	1	1	0	value		
1	33563	VD12-Heizen	Laufzeit Verdichter 1/2 Heizen - Wärmepumpe 2	h	uint16be	1	1	0	value		
1	33564	VD1-WW	Laufzeit Verdichter 1 Warmwasser- Wärmepumpe 2	h	uint16be	1	1	0	value		
1	33565	VD2-WW	Laufzeit Verdichter 2 Warmwasser- Wärmepumpe 2	h	uint16be	1	1	0	value		
1	33566	VD12-WW	Laufzeit Verdichter 1/2 Warmwasser- Wärmepumpe 2	h	uint16be	1	1	0	value		
1	33567	VD1-Kuehlen	Laufzeit Verdichter Kühlen - Wärmepumpe 2	h	uint16be	1	1	0	value		
1	33568	VD-Heizen-Tag-WP3	Verdichter Heizen Tag Wärmemenge - Wärmepumpe 3	kWh	uint16be	1	1	0	value		
1	33569	VD-Heizen-Summe-WP3	Verdichter Heizen Summe Wärmemenge - Wärmepumpe 3	kWh	uint16be	1	1	0	value		
1	33570	VD-Heizen-Summe-WP3	Verdichter Heizen Summe Wärmemenge - Wärmepumpe 3	MWh	uint16be	1	1	0	value		
1	33571	VD-WW-Tag-WP3	Verdichter Warmwasser Tag Wärmemenge - Wärmepumpe 3	kWh	uint16be	1	1	0	value		
1	33572	VD-WW-Summe-WP3	Verdichter Warmwasser Summe Wärmemenge - Wärmepumpe 3	kWh	uint16be	1	1	0	value		
1	33573	VD-WW-Summe-WP3	Verdichter Warmwasser Summe Wärmemenge - Wärmepumpe 3	MWh	uint16be	1	1	0	value		
1	33574	VD-Heizen-Tag-WP3	Verdichter Heizen Tag Leistungsaufnahme- Wärmepumpe 3		uint16be	1	1	0	value		
1	33575	VD-Heizen-Summe-WP3	Verdichter Heizen Summe Leistungsaufnahme - Wärmepumpe 3		uint16be	1	1	0	value		
1	33576	VD-Heizen-Summe-WP3	Verdichter Heizen Summe Leistungsaufnahme - Wärmepumpe 3		uint16be	1	1	0	value		
1	33577	VD-WW-Tag-WP3	Verdichter Warmwasser Tag Leistungsaufnahme- Wärmepumpe 3		uint16be	1	1	0	value		
1	33578	VD-WW-Summe-WP3	Verdichter Warmwasser Summe Leistungsaufnahme - Wärmepumpe 3		uint16be	1	1	0	value		
1	33579	VD-WW-Summe-WP3	Verdichter Warmwasser Summe Leistungsaufnahme - Wärmepumpe 3		uint16be	1	1	0	value		
1	33580	VD1-Heizen	Laufzeit Verdichter 1 Heizen - Wärmepumpe 3	h	uint16be	1	1	0	value		
1	33581	VD2-Heizen	Laufzeit Verdichter 2 Heizen - Wärmepumpe 3	h	uint16be	1	1	0	value		
1	33582	VD12-Heizen	Laufzeit Verdichter 1/2 Heizen - Wärmepumpe 3	h	uint16be	1	1	0	value		
1	33583	VD1-WW	Laufzeit Verdichter 1 Warmwasser- Wärmepumpe 3	h	uint16be	1	1	0	value		
1	33584	VD2-WW	Laufzeit Verdichter 2 Warmwasser- Wärmepumpe 3	h	uint16be	1	1	0	value		
1	33585	VD12-WW	Laufzeit Verdichter 1/2 Warmwasser- Wärmepumpe 3	h	uint16be	1	1	0	value		
1	33586	VD1-Kuehlen	Laufzeit Verdichter Kühlen - Wärmepumpe 3	h	uint16be	1	1	0	value		
1	33587	VD-Heizen-Tag-WP4	Verdichter Heizen Tag Wärmemenge - Wärmepumpe 4	kWh	uint16be	1	1	0	value		
1	33588	VD-Heizen-Summe-WP4	Verdichter Heizen Summe Wärmemenge - Wärmepumpe 4	kWh	uint16be	1	1	0	value		
1	33589	VD-Heizen-Summe-WP4	Verdichter Heizen Summe Wärmemenge - Wärmepumpe 4	MWh	uint16be	1	1	0	value		
1	33590	VD-WW-Tag-WP4	Verdichter Warmwasser Tag Wärmemenge - Wärmepumpe 4	kWh	uint16be	1	1	0	value		
1	33591	VD-WW-Summe-WP4	Verdichter Warmwasser Summe Wärmemenge - Wärmepumpe 4	kWh	uint16be	1	1	0	value		
1	33592	VD-WW-Summe-WP4	Verdichter Warmwasser Summe Wärmemenge - Wärmepumpe 4	MWh	uint16be	1	1	0	value		
1	33593	VD-Heizen-Tag-WP4	Verdichter Heizen Tag Leistungsaufnahme- Wärmepumpe 4		uint16be	1	1	0	value		
1	33594	VD-Heizen-Summe-WP4	Verdichter Heizen Summe Leistungsaufnahme - Wärmepumpe 4		uint16be	1	1	0	value		
1	33595	VD-Heizen-Summe-WP4	Verdichter Heizen Summe Leistungsaufnahme - Wärmepumpe 4		uint16be	1	1	0	value		
1	33596	VD-WW-Tag-WP4	Verdichter Warmwasser Tag Leistungsaufnahme- Wärmepumpe 4		uint16be	1	1	0	value		
1	33597	VD-WW-Summe-WP4	Verdichter Warmwasser Summe Leistungsaufnahme - Wärmepumpe 4		uint16be	1	1	0	value		
1	33598	VD-WW-Summe-WP4	Verdichter Warmwasser Summe Leistungsaufnahme - Wärmepumpe 4		uint16be	1	1	0	value		
1	33599	VD1-Heizen	Laufzeit Verdichter 1 Heizen - Wärmepumpe 4	h	uint16be	1	1	0	value		
1	33600	VD2-Heizen	Laufzeit Verdichter 2 Heizen - Wärmepumpe 4	h	uint16be	1	1	0	value		
1	33601	VD12-Heizen	Laufzeit Verdichter 1/2 Heizen - Wärmepumpe 4	h	uint16be	1	1	0	value		
1	33602	VD1-WW	Laufzeit Verdichter 1 Warmwasser- Wärmepumpe 4	h	uint16be	1	1	0	value		
1	33603	VD2-WW	Laufzeit Verdichter 2 Warmwasser- Wärmepumpe 4	h	uint16be	1	1	0	value		
1	33604	VD12-WW	Laufzeit Verdichter 1/2 Warmwasser- Wärmepumpe 4	h	uint16be	1	1	0	value		
1	33605	VD1-Kuehlen	Laufzeit Verdichter Kühlen - Wärmepumpe 4	h	uint16be	1	1	0	value		
1	33606	VD-Heizen-Tag-WP5	Verdichter Heizen Tag Wärmemenge - Wärmepumpe 5	kWh	uint16be	1	1	0	value		
1	33607	VD-Heizen-Summe-WP5	Verdichter Heizen Summe Wärmemenge - Wärmepumpe 5	kWh	uint16be	1	1	0	value		
1	33608	VD-Heizen-Summe-WP5	Verdichter Heizen Summe Wärmemenge - Wärmepumpe 5	MWh	uint16be	1	1	0	value		
1	33609	VD-WW-Tag-WP5	Verdichter Warmwasser Tag Wärmemenge - Wärmepumpe 5	kWh	uint16be	1	1	0	value		
1	33610	VD-WW-Summe-WP5	Verdichter Warmwasser Summe Wärmemenge - Wärmepumpe 5	kWh	uint16be	1	1	0	value		
1	33611	VD-WW-Summe-WP5	Verdichter Warmwasser Summe Wärmemenge - Wärmepumpe 5	MWh	uint16be	1	1	0	value		
1	33612	VD-Heizen-Tag-WP5	Verdichter Heizen Tag Leistungsaufnahme- Wärmepumpe 5		uint16be	1	1	0	value		
1	33613	VD-Heizen-Summe-WP5	Verdichter Heizen Summe Leistungsaufnahme - Wärmepumpe 5		uint16be	1	1	0	value		
1	33614	VD-Heizen-Summe-WP5	Verdichter Heizen Summe Leistungsaufnahme - Wärmepumpe 5		uint16be	1	1	0	value		
1	33615	VD-WW-Tag-WP5	Verdichter Warmwasser Tag Leistungsaufnahme- Wärmepumpe 5		uint16be	1	1	0	value		
1	33616	VD-WW-Summe-WP5	Verdichter Warmwasser Summe Leistungsaufnahme - Wärmepumpe 5		uint16be	1	1	0	value		
1	33617	VD-WW-Summe-WP5	Verdichter Warmwasser Summe Leistungsaufnahme - Wärmepumpe 5		uint16be	1	1	0	value		
1	33618	VD1-Heizen	Laufzeit Verdichter 1 Heizen - Wärmepumpe 5	h	uint16be	1	1	0	value		
1	33619	VD2-Heizen	Laufzeit Verdichter 2 Heizen - Wärmepumpe 5	h	uint16be	1	1	0	value		
1	33620	VD12-Heizen	Laufzeit Verdichter 1/2 Heizen - Wärmepumpe 5	h	uint16be	1	1	0	value		
1	33621	VD1-WW	Laufzeit Verdichter 1 Warmwasser- Wärmepumpe 5	h	uint16be	1	1	0	value		
1	33622	VD2-WW	Laufzeit Verdichter 2 Warmwasser- Wärmepumpe 5	h	uint16be	1	1	0	value		
1	33623	VD12-WW	Laufzeit Verdichter 1/2 Warmwasser- Wärmepumpe 5	h	uint16be	1	1	0	value		
1	33624	VD1-Kuehlen	Laufzeit Verdichter Kühlen - Wärmepumpe 5	h	uint16be	1	1	0	value		
1	33625	VD-Heizen-Tag-WP6	Verdichter Heizen Tag Wärmemenge - Wärmepumpe 6	kWh	uint16be	1	1	0	value		
1	33626	VD-Heizen-Summe-WP6	Verdichter Heizen Summe Wärmemenge - Wärmepumpe 6	kWh	uint16be	1	1	0	value		
1	33627	VD-Heizen-Summe-WP6	Verdichter Heizen Summe Wärmemenge - Wärmepumpe 6	MWh	uint16be	1	1	0	value		
1	33628	VD-WW-Tag-WP6	Verdichter Warmwasser Tag Wärmemenge - Wärmepumpe 6	kWh	uint16be	1	1	0	value		
1	33629	VD-WW-Summe-WP6	Verdichter Warmwasser Summe Wärmemenge - Wärmepumpe 6	kWh	uint16be	1	1	0	value		
1	33630	VD-WW-Summe-WP6	Verdichter Warmwasser Summe Wärmemenge - Wärmepumpe 6	MWh	uint16be	1	1	0	value		
1	33631	VD-Heizen-Tag-WP6	Verdichter Heizen Tag Leistungsaufnahme- Wärmepumpe 6		uint16be	1	1	0	value		
1	33632	VD-Heizen-Summe-WP6	Verdichter Heizen Summe Leistungsaufnahme - Wärmepumpe 6		uint16be	1	1	0	value		
1	33633	VD-Heizen-Summe-WP6	Verdichter Heizen Summe Leistungsaufnahme - Wärmepumpe 6		uint16be	1	1	0	value		
1	33634	VD-WW-Tag-WP6	Verdichter Warmwasser Tag Leistungsaufnahme- Wärmepumpe 6		uint16be	1	1	0	value		
1	33635	VD-WW-Summe-WP6	Verdichter Warmwasser Summe Leistungsaufnahme - Wärmepumpe 6		uint16be	1	1	0	value		
1	33636	VD-WW-Summe-WP6	Verdichter Warmwasser Summe Leistungsaufnahme - Wärmepumpe 6		uint16be	1	1	0	value		
1	33637	VD1-Heizen	Laufzeit Verdichter 1 Heizen - Wärmepumpe 6	h	uint16be	1	1	0	value		
1	33638	VD2-Heizen	Laufzeit Verdichter 2 Heizen - Wärmepumpe 6	h	uint16be	1	1	0	value		
1	33639	VD12-Heizen	Laufzeit Verdichter 1/2 Heizen - Wärmepumpe 6	h	uint16be	1	1	0	value		
1	33640	VD1-WW	Laufzeit Verdichter 1 Warmwasser- Wärmepumpe 6	h	uint16be	1	1	0	value		
1	33641	VD2-WW	Laufzeit Verdichter 2 Warmwasser- Wärmepumpe 6	h	uint16be	1	1	0	value		
1	33642	VD12-WW	Laufzeit Verdichter 1/2 Warmwasser- Wärmepumpe 6	h	uint16be	1	1	0	value		
1	33643	VD1-Kuehlen	Laufzeit Verdichter Kühlen - Wärmepumpe 6	h	uint16be	1	1	0	value		
